request_id,arrival_time_s,num_images,start_service_time_s,end_service_time_s,service_time_s,wait_time_s
65,19964.964920215356,1000,31215.793922738572,32309.55392273857,1093.76,11250.829002523216
66,20225.767281284603,500,32309.55392273857,32856.43392273857,546.88,12083.786641453968
67,20276.399997224813,500,32856.43392273857,33403.31392273857,546.88,12580.033925513759
68,20816.56119581639,500,33403.31392273857,33950.19392273857,546.88,12586.75272692218
69,20842.38648542016,250,33950.19392273857,34223.63392273857,273.44,13107.807437318406
70,22287.101931949266,250,34223.63392273857,34497.07392273857,273.44,11936.531990789303
71,22780.263190696438,1000,34497.07392273857,35590.83392273857,1093.76,11716.810732042133
72,22854.109670865066,1000,35590.83392273857,36684.593922738575,1093.76,12736.724251873507
73,22855.955477657044,1000,36684.593922738575,37778.35392273858,1093.76,13828.638445081531
74,23419.254403485753,1000,37778.35392273858,38872.11392273858,1093.76,14359.099519252824
75,23828.286372614766,250,38872.11392273858,39145.55392273858,273.44,15043.827550123813
76,24263.507342210767,250,39145.55392273858,39418.993922738584,273.44,14882.046580527815
77,24755.245517558604,500,39418.993922738584,39965.87392273858,546.88,14663.74840517998
78,24780.888606063203,500,39965.87392273858,40512.75392273858,546.88,15184.985316675378
79,24928.852830201948,500,40512.75392273858,41059.633922738576,546.88,15583.901092536631
80,24969.902865070097,500,41059.633922738576,41606.51392273857,546.88,16089.73105766848
81,25632.746055622836,1000,41606.51392273857,42700.273922738575,1093.76,15973.767867115737
82,25958.17978619363,250,42700.273922738575,42973.71392273858,273.44,16742.094136544947
83,26092.119386610728,250,42973.71392273858,43247.15392273858,273.44,16881.59453612785
84,26114.008741878988,100,43247.15392273858,43356.52992273858,109.376,17133.145180859592
85,26238.171525349106,250,43356.52992273858,43629.96992273858,273.44,17118.35839738947
86,26369.27626307715,50,43629.96992273858,43684.65792273858,54.688,17260.69365966143
87,26805.23485772973,250,43684.65792273858,43958.09792273858,273.44,16879.42306500885
88,27143.53131070507,250,43958.09792273858,44231.537922738586,273.44,16814.56661203351
89,27870.94861483891,250,44231.537922738586,44504.97792273859,273.44,16360.589307899674
90,28083.97065929768,250,44504.97792273859,44778.41792273859,273.44,16421.007263440908
91,28126.42812383618,50,44778.41792273859,44833.10592273859,54.688,16651.98979890241
92,28542.803571941713,50,44833.10592273859,44887.793922738594,54.688,16290.30235079688
93,29019.60115630067,1000,44887.793922738594,45981.553922738596,1093.76,15868.192766437925
94,29294.23032126261,250,45981.553922738596,46254.9939227386,273.44,16687.323601475986
95,29785.526976836398,100,46254.9939227386,46364.369922738595,109.376,16469.4669459022
96,30012.46522067316,250,46364.369922738595,46637.8099227386,273.44,16351.904702065436
97,30259.024833598916,500,46637.8099227386,47184.689922738595,546.88,16378.785089139681
98,30444.96289823506,100,47184.689922738595,47294.06592273859,109.376,16739.727024503536
99,30453.5454895651,500,47294.06592273859,47840.94592273859,546.88,16840.520433173493
100,30491.60130129572,100,47840.94592273859,47950.321922738585,109.376,17349.34462144287
101,30502.245861726737,100,47950.321922738585,48059.69792273858,109.376,17448.07606101185
102,30839.489045369253,250,48059.69792273858,48333.137922738584,273.44,17220.20887736933
103,30965.287948300953,250,48333.137922738584,48606.57792273859,273.44,17367.84997443763
104,31202.100340679015,500,48606.57792273859,49153.457922738584,546.88,17404.47758205957
105,31995.85551729434,500,49153.457922738584,49700.33792273858,546.88,17157.602405444242
106,32091.435124955442,1000,49700.33792273858,50794.09792273858,1093.76,17608.90279778314
107,32267.529116583,250,50794.09792273858,51067.537922738586,273.44,18526.568806155585
108,32737.112165762526,250,51067.537922738586,51340.97792273859,273.44,18330.42575697606
109,32823.71388473499,500,51340.97792273859,51887.857922738585,546.88,18517.264038003595
110,32850.41531091838,250,51887.857922738585,52161.29792273859,273.44,19037.442611820203
111,32964.46207888074,250,52161.29792273859,52434.73792273859,273.44,19196.83584385785
112,33023.064865047425,100,52434.73792273859,52544.11392273859,109.376,19411.673057691165
113,33908.04822700763,50,52544.11392273859,52598.80192273859,54.688,18636.065695730955
114,34458.34392050249,1000,52598.80192273859,53692.56192273859,1093.76,18140.458002236097
115,34792.841984009334,1000,53692.56192273859,54786.32192273859,1093.76,18899.719938729257
116,35476.68189418294,500,54786.32192273859,55333.20192273859,546.88,19309.640028555652
117,36019.338207763125,250,55333.20192273859,55606.64192273859,273.44,19313.863714975465
118,36088.170033216,100,55606.64192273859,55716.01792273859,109.376,19518.47188952259
119,36831.77450162786,100,55716.01792273859,55825.393922738585,109.376,18884.243421110732
120,37090.14113561658,250,55825.393922738585,56098.83392273859,273.44,18735.252787122008
121,37639.25723271776,250,56098.83392273859,56372.27392273859,273.44,18459.576690020825
122,38394.00478247984,500,56372.27392273859,56919.15392273859,546.88,17978.26914025875
123,38521.58168795261,500,56919.15392273859,57466.033922738585,546.88,18397.572234785977
124,38560.445741327225,250,57466.033922738585,57739.47392273859,273.44,18905.58818141136
125,38646.67465670702,1000,57739.47392273859,58833.23392273859,1093.76,19092.799266031565
126,38832.360554289895,500,58833.23392273859,59380.11392273859,546.88,20000.873368448694
127,39400.30379650288,250,59380.11392273859,59653.55392273859,273.44,19979.81012623571
128,40057.41878712949,500,59653.55392273859,60200.433922738586,546.88,19596.135135609096
129,40059.74425685671,250,60200.433922738586,60473.87392273859,273.44,20140.689665881873
130,40298.03630996957,100,60473.87392273859,60583.249922738585,109.376,20175.83761276902
131,40478.12741694246,250,60583.249922738585,60856.68992273859,273.44,20105.122505796127
132,40561.8498630344,500,60856.68992273859,61403.569922738585,546.88,20294.84005970419
133,40604.40999354961,50,61403.569922738585,61458.25792273859,54.688,20799.159929188972
134,40741.712853503755,100,61458.25792273859,61567.63392273858,109.376,20716.54506923483
135,41696.086561067474,50,61567.63392273858,61622.321922738585,54.688,19871.54736167111
136,41826.214495361295,50,61622.321922738585,61677.00992273859,54.688,19796.10742737729
137,42070.03209728134,1000,61677.00992273859,62770.76992273859,1093.76,19606.977825457245
138,42474.72775624163,500,62770.76992273859,63317.64992273859,546.88,20296.04216649696
139,42625.385922563946,250,63317.64992273859,63591.08992273859,273.44,20692.26400017464
140,43814.65196866118,100,63591.08992273859,63700.465922738586,109.376,19776.43795407741
141,44908.655256841645,250,63700.465922738586,63973.90592273859,273.44,18791.81066589694
142,45005.34235517238,250,63973.90592273859,64247.34592273859,273.44,18968.563567566205
143,45234.56211466033,100,64247.34592273859,64356.72192273859,109.376,19012.78380807826
144,45353.872268020015,250,64356.72192273859,64630.16192273859,273.44,19002.84965471857
145,45465.622160147046,250,64630.16192273859,64903.60192273859,273.44,19164.539762591543
146,45478.15031940222,500,64903.60192273859,65450.48192273859,546.88,19425.45160333637
147,45791.647676396424,500,65450.48192273859,65997.3619227386,546.88,19658.834246342165
148,46024.4875540063,50,65997.3619227386,66052.04992273859,54.688,19972.874368732293
149,46042.1045831331,250,66052.04992273859,66325.48992273859,273.44,20009.94533960549
150,46150.97989013656,500,66325.48992273859,66872.3699227386,546.88,20174.510032602033
151,46947.266873833,250,66872.3699227386,67145.8099227386,273.44,19925.103048905592
152,47038.553724547026,1000,67145.8099227386,68239.56992273859,1093.76,20107.25619819157
153,47090.73067820885,500,68239.56992273859,68786.4499227386,546.88,21148.839244529743
154,47314.821381366724,100,68786.4499227386,68895.8259227386,109.376,21471.628541371872
155,48729.50037557181,100,68895.8259227386,69005.2019227386,109.376,20166.325547166787
156,48821.88198009172,500,69005.2019227386,69552.08192273861,546.88,20183.319942646885
157,49193.60031685748,50,69552.08192273861,69606.7699227386,54.688,20358.481605881127
158,49671.5628589373,250,69606.7699227386,69880.2099227386,273.44,19935.207063801303
159,49762.007249715905,1000,69880.2099227386,70973.9699227386,1093.76,20118.2026730227
160,50196.25689254668,250,70973.9699227386,71247.4099227386,273.44,20777.713030191924
161,50349.09782563478,250,71247.4099227386,71520.8499227386,273.44,20898.312097103822
162,50682.59907487871,500,71520.8499227386,72067.72992273861,546.88,20838.250847859897
163,51017.21168392459,250,72067.72992273861,72341.16992273861,273.44,21050.518238814024
164,51273.006767242034,250,72341.16992273861,72614.60992273861,273.44,21068.16315549658
165,51304.54982017924,1000,72614.60992273861,73708.36992273861,1093.76,21310.06010255937
166,51905.764751594674,250,73708.36992273861,73981.80992273861,273.44,21802.605171143936
167,52034.701516150475,1000,73981.80992273861,75075.5699227386,1093.76,21947.108406588137
168,52103.512218353,1000,75075.5699227386,76169.3299227386,1093.76,22972.05770438561
169,52117.388804951115,100,76169.3299227386,76278.7059227386,109.376,24051.941117787486
170,52415.31493981597,100,76278.7059227386,76388.08192273861,109.376,23863.390982922632
171,52792.59885123842,100,76388.08192273861,76497.45792273861,109.376,23595.483071500188
172,52798.174500424575,50,76497.45792273861,76552.14592273861,54.688,23699.283422314038
173,53037.384695274406,100,76552.14592273861,76661.52192273861,109.376,23514.7612274642
174,53122.99274429272,500,76661.52192273861,77208.40192273862,546.88,23538.52917844589
175,53468.36752480862,100,77208.40192273862,77317.77792273862,109.376,23740.034397929994
176,53532.235598988336,250,77317.77792273862,77591.21792273862,273.44,23785.542323750284
177,53923.63977484424,1000,77591.21792273862,78684.97792273862,1093.76,23667.578147894383
178,54086.62600850461,50,78684.97792273862,78739.66592273861,54.688,24598.35191423401
179,55006.740614439375,1000,78739.66592273861,79833.4259227386,1093.76,23732.925308299236
180,55056.05541891913,250,79833.4259227386,80106.86592273861,273.44,24777.370503819475
181,55195.09956358419,100,80106.86592273861,80216.24192273861,109.376,24911.76635915442
182,55235.24765859652,500,80216.24192273861,80763.12192273862,546.88,24980.994264142093
183,56097.311124313426,500,80763.12192273862,81310.00192273862,546.88,24665.81079842519
184,56796.75569336709,1000,81310.00192273862,82403.76192273862,1093.76,24513.24622937153
185,56896.19815005425,500,82403.76192273862,82950.64192273862,546.88,25507.563772684363
186,57255.78572973556,1000,82950.64192273862,84044.40192273862,1093.76,25694.856193003063
187,57822.2804206153,250,84044.40192273862,84317.84192273862,273.44,26222.121502123315
188,58092.324540844136,100,84317.84192273862,84427.21792273862,109.376,26225.517381894482
189,58343.75101090878,500,84427.21792273862,84974.09792273863,546.88,26083.46691182984
190,58436.04335938808,1000,84974.09792273863,86067.85792273862,1093.76,26538.054563350546
191,58468.61873954639,1000,86067.85792273862,87161.61792273862,1093.76,27599.23918319223
192,59226.993147944566,250,87161.61792273862,87435.05792273862,273.44,27934.62477479405
193,59995.91795716071,250,87435.05792273862,87708.49792273862,273.44,27439.13996557791
194,60330.141263655,500,87708.49792273862,88255.37792273863,546.88,27378.35665908362
195,60468.156766925444,250,88255.37792273863,88528.81792273863,273.44,27787.221155813182
196,60611.345972195995,1000,88528.81792273863,89622.57792273862,1093.76,27917.471950542633
197,61042.834448771704,1000,89622.57792273862,90716.33792273862,1093.76,28579.74347396692
198,61800.86689847412,250,90716.33792273862,90989.77792273862,273.44,28915.471024264494
199,62527.911088272995,500,90989.77792273862,91536.65792273862,546.88,28461.866834465625
200,63032.43181891663,500,91536.65792273862,92083.53792273863,546.88,28504.226103821995
